gene_id	WT_VLCO2_1	WT_VLCO2_0	WT_LoCO2_0	WT_LoCO2_1	WT_HiCO2_0	WT_HiCO2_1	cia5_VLCO2_0	cia5_VLCO2_1	cia5_LoCO2_0	cia5_LoCO2_1	cia5_HiCO2_0	cia5_HiCO2_1
Cre01.g055457	0.0959042	0.0918494	0	0.0450264	0	0.16667	0.0942841	0.0332888	0.0485885	0.0388818	0	0
Cre01.g055461	0	0	0.114569	0	0	0	0.103838	0	0	0	0	0
Cre01.g055465	7.21303	7.70958	8.1352	8.0728	13.1007	8.83172	6.94776	6.44757	7.16093	5.8475	5.63127	6.24363
Cre01.g055469	2.03231	0.609559	0.636966	2.04626	3.19427	4.55317	1.46832	1.29133	2.67941	2.2426	3.71743	4.34725
Cre01.g055473	0.113608	0.0604245	0.0273612	0.0711176	0.0830189	0.0767809	0.0496359	0.0175154	0.0255794	0.0716041	0.0344202	0.0388629
Cre01.g055477	7.91306	16.9257	14.9116	7.39554	11.4733	5.23729	5.85258	5.41528	3.85908	3.68716	4.53914	3.33951
Cre01.g055500	1.09486	2.8652	2.27442	0.719642	2.18032	0.745237	0.807225	0.96225	0.462218	0.591539	0.547382	0.468166
Cre01.g055550	3.01104	4.68602	4.59067	2.8715	3.04373	3.88373	4.07023	3.23336	4.62416	3.73847	5.22013	6.95307
Cre01.g055600	1.93296	0.233973	0.325065	0.594576	0.328768	0.830157	0.491421	0.51637	0.619054	0.486104	0.29281	0.456015
Cre01.g055966	1.30236	1.34172	1.44217	0.850712	0.946542	0.824151	1.05761	0.795544	0.903606	0.596529	0.604754	0.929762
Cre01.g056331	14.2067	17.5364	15.483	9.49061	17.7525	12.2834	10.4929	8.19739	12.7486	8.48535	11.1252	14.291
Cre01.g056696	1.23053	0.835313	0.897091	0.777169	0.699457	1.10789	0.380818	0.372514	0.646483	0.398842	0.691392	0.573889
Cre01.g057061	1.91409	0.753184	0.824215	0.886344	3.50689	2.21004	2.13944	2.01971	3.85225	3.25168	4.38618	3.87492
Cre01.g057426	0.272151	0.130443	0	0	0	0.118241	0	0	0.137906	0	0.123946	0
Cre01.g057791	1.26026	0.69535	0.60195	0.661882	0.866381	0.445459	0.524958	0.637332	0.692563	0.571295	0.679622	0.548027
Cre01.g058156	0	0.0945105	0.10699	0	0	0	0.0969739	0	0.0999492	0.080044	0	0
Cre01.g058521	5.61851	5.35188	5.48759	3.90182	3.52897	3.33104	4.48775	4.73179	5.45565	4.64916	5.79999	6.18656
Cre01.g058886	17.4569	14.3239	15.5667	18.8939	18.3084	19.6109	11.7622	12.0068	16.6417	15.4794	22.0121	25.8978
Cre01.g059252	8.54015	9.27875	7.66756	7.83008	8.92132	7.19598	16.7911	16.2036	11.4501	12.3765	12.0781	9.62029
Cre01.g059617	2.10722	3.49009	3.39533	1.92517	3.52767	2.02899	3.72317	3.91278	2.01968	2.95447	2.09704	2.27947
Cre01.g059982	2.02661	2.98733	2.45685	2.00312	1.98788	1.761	4.037	5.16286	2.70186	3.93375	3.03039	2.5998
Cre01.g060347	12.1183	14.3898	17.7856	10.5621	11.2138	8.96619	14.3017	16.0706	10.6375	11.3549	11.8088	10.0048
Cre01.g060712	0.178503	0.113985	0	0.0558707	0	0	0	0	0	0	0	0
Cre01.g061077	213.952	144.645	130.876	179.597	203.152	151.689	307.668	249.784	180.173	179.242	161.127	169.769
Cre01.g061442	25.5963	23.0574	23.1338	24.6392	25.6047	28.3965	26.1944	24.9356	26.6718	30.17	31.3495	36.8462
Cre01.g061807	16.9767	9.41928	8.93549	22.3894	10.664	26.1615	10.3706	10.0702	10.132	12.6533	10.7942	11.954
Cre01.g062172	2.9208	0.233591	1.05774	3.42824	2.13958	4.44148	6.22397	6.44264	4.19438	5.94088	3.55388	4.49826
Cre01.g062537	7.62652	8.88039	11.8332	9.69935	8.79066	8.89189	8.25776	7.10984	8.11981	5.95411	7.38134	9.61153
Cre01.g062902	5.94662	6.03273	4.83742	4.92688	5.27627	7.59889	5.93262	6.68253	6.73496	9.72115	10.1873	9.33487
Cre01.g063267	6.64566	4.32448	4.47984	8.92027	15.1341	22.4324	10.7632	10.5863	16.7049	15.9571	21.5784	24.7896
Cre01.g063632	4.47126	2.85429	3.13226	2.37056	3.00121	3.25092	2.09313	2.21646	3.17439	2.90939	2.62722	3.09037
Cre01.g063997	18.1942	18.0922	15.5869	20.0965	26.3359	23.1966	23.752	25.027	26.8627	24.4477	27.5658	25.2244
Cre01.g064362	2.04651	1.1939	1.68654	2.86246	3.83211	4.22345	2.46235	2.50682	2.76469	2.89346	3.26479	2.16583
Cre01.g064727	0.771303	0.784564	0.875098	0.769508	0.22457	0.439828	0	0	0	0.0195319	0.0985847	0.173149
Cre01.g065092	0	0	0	0	0	0	0	0	0	0	0	0
Cre01.g065457	0.70833	0.549084	0.255947	0.855144	0.813571	0.879278	1.6248	2.27076	1.33289	1.3945	1.04275	0.900027
Cre01.g065822	41.3576	22.6863	24.835	40.5746	16.9909	25.3897	28.8847	29.3012	22.388	27.8772	19.6561	15.9255
Cre01.g066187	40.1146	15.5261	21.957	35.0615	19.4313	35.3224	33.0237	36.5339	38.7232	47.6461	48.6598	42.6191
Cre01.g066552	97.0946	213.277	196.359	131.068	120.173	86.0235	282.107	282.539	167.215	214.943	180.295	145.431
Cre01.g066917	1929.94	6196.05	9840.65	6854.91	11889.1	7848.28	13403	10736.1	14031	13005.7	13789.8	16909.1
Cre01.g067282	0	0	0	0	0	0	0	0.0221689	0	0.0258936	0	0
Cre01.g067647	0	0	0	0.0659074	0	0	0	0	0	0	0	0
Cre01.g068012	4.93106	5.97689	4.90542	6.76947	3.96904	3.38986	5.24644	6.17294	5.40741	5.3633	4.90902	3.10684
Cre01.g068377	3.43918	3.99096	4.12316	5.28092	9.98172	14.9422	8.63157	8.76242	12.3402	16.0736	18.176	18.2294
Cre01.g068742	18.0255	20.0999	19.7944	15.5508	18.545	14.8034	12.546	14.2098	13.9934	14.8493	17.0513	17.3006
Cre01.g069107	6.06138	15.4546	15.3859	9.23535	10.2905	11.8258	10.1204	8.4254	8.46063	9.00544	14.2662	15.9651
Cre01.g069472	10.3777	11.1027	12.3748	12.1974	13.9675	12.1581	13.8256	17.2369	15.1925	18.0443	20.4018	18.0323
Cre01.g069837	3.72029	3.85193	3.77671	3.36685	2.25125	2.13563	2.96218	3.28206	2.20025	3.09682	2.47889	1.52026
Cre01.g070202	6.58645	15.929	17.0423	15.3084	14.0895	14.3364	8.71936	10.4154	10.8371	11.7951	17.0861	17.5358
Cre01.g070567	7.21084	7.67347	6.08068	9.54506	19.6579	17.84	12.6028	11.1245	15.6279	15.7547	19.2651	20.5572
Cre01.g070932	8.87517	9.87725	10.9655	9.48959	12.0157	10.8395	9.47373	12.4205	10.5128	12.3697	12.9579	9.86599
Cre01.g071297	0	0	0	0.076391	0.0892396	0	0.0799859	0.169529	0	0	0	0
Cre01.g071662	35.0334	19.4277	24.0412	37.1715	27.3036	35.7443	9.65306	9.2653	14.0607	12.7805	13.2086	16.0219
Cre01.g072027	0	0.0266983	0.0604472	0.0261816	0.0611359	0.0969138	0	0.154798	0	0.0452017	0	0
Cre02.g073150	1.60042	2.70618	2.04234	2.20996	3.09841	2.78133	2.5917	1.76598	2.28961	2.75026	1.71377	1.83594
Cre02.g073176	1.11887	1.64618	1.36069	1.0506	0.837681	1.06708	0.5902	0.984764	0.691259	1.08386	0.645065	0.644143
Cre02.g073200	15.3189	11.3124	12.8061	18.6721	28.6981	32.6897	26.8826	22.9378	39.3553	39.2514	42.5053	46.7552
Cre02.g073250	8.64858	7.88254	7.9152	10.481	8.56945	10.9545	7.08175	7.25062	8.12117	8.64528	7.1962	8.81468
Cre02.g073300	7.274	8.13287	10.4024	9.52086	5.5628	5.07567	1.73382	2.068	2.0104	5.90445	5.81991	5.76943
Cre02.g073350	2.21178	3.72801	4.79575	5.35823	2.18268	2.57535	0.869761	0.921204	1.16538	1.07598	1.16663	0.680987
Cre02.g073400	10.6005	15.3924	17.3906	10.6965	5.93229	5.71915	3.35962	3.16235	5.32229	5.284	6.21445	5.91038
Cre02.g073450	0.476297	0.621862	0.44585	0.792828	1.09173	0.997055	1.66007	1.32199	1.53552	1.63184	1.27927	1.31088
Cre02.g073500	4.1706	3.18715	2.42055	5.53797	3.00242	4.02666	5.83953	6.19934	5.33573	7.17262	5.51663	3.54528
Cre02.g073550	70.2429	39.0889	47.7734	101.468	115.022	135.625	119.719	95.5698	146.833	145.516	187.985	211.012
Cre02.g073600	12.4906	49.9936	30.5828	18.4203	3.44615	2.39711	29.9098	22.5667	9.24049	5.28409	1.74319	2.98872
Cre02.g073650	45.2891	35.1299	43.3744	64.0517	59.0476	77.6509	41.237	36.532	58.826	58.6857	80.2029	92.1442
Cre02.g073700	43.0732	38.335	54.9575	66.1487	89.7191	80.3922	53.2136	64.0176	68.5058	95.4403	121.061	101.79
Cre02.g073750	10.4637	11.9781	10.7147	9.24916	9.56628	7.96684	11.0573	12.5137	9.22082	12.6269	12.0554	9.37446
Cre02.g073800	5.22504	8.08522	7.26414	6.10136	4.55508	4.9477	16.0695	14.2813	9.09583	8.53054	9.38535	10.6567
Cre02.g073826	0	0.0887363	0	0	0.101598	0	0.0910538	0	0.0938475	0.0751506	0	0
Cre02.g073850	7.63007	11.4753	16.9876	12.4762	24.2557	18.747	23.1541	18.5658	23.3312	29.1629	30.194	32.814
Cre02.g073900	9.09912	10.7723	11.8973	9.66025	14.3893	9.69449	16.9018	20.5046	15.1965	18.574	17.0908	16.2837
Cre02.g073950	0.530828	0.296546	0.239788	0.37383	0.24252	0.19219	0.652321	0.85979	0.493046	0.430392	0.442516	0.453991
Cre02.g074000	2.4937	0.284209	0.308868	2.62031	0.754934	2.61107	1.45945	1.82857	1.94872	1.49121	1.01455	0.816481
Cre02.g074050	3.63915	3.59631	3.3822	2.82048	3.61078	2.45949	2.2148	1.56418	2.9266	2.76391	2.99502	3.49783
Cre02.g074100	31.124	21.2936	33.6205	22.6391	54.8547	36.0598	25.7192	28.4513	39.5403	38.6911	58.8394	61.3487
Cre02.g074150	24.0595	32.4464	35.4348	24.8413	40.1706	34.1837	21.1507	19.296	21.8826	18.7693	23.8083	24.3307
Cre02.g074200	7.44849	6.69716	6.8637	4.89582	7.39562	4.45868	14.0756	12.9543	2.8931	3.45559	3.08568	1.91109
Cre02.g074217	0	0	0	0.1647	0	0	0	0	0	0	0	0
Cre02.g074250	4.81228	3.23457	2.67927	3.3271	4.33567	3.3653	3.72622	4.97405	4.27469	4.80809	5.03341	3.07815
Cre02.g074300	1.53554	1.43091	1.18612	0.958678	2.82898	2.0866	1.47736	1.51855	2.05232	2.27006	2.51649	1.97815
Cre02.g074350	1.68503	1.62803	1.23984	1.04513	1.64371	1.22239	2.72023	2.7136	2.17716	2.0295	1.60189	1.28503
Cre02.g074370	1.50258	2.37288	1.81319	1.19272	1.2735	1.07682	1.32482	1.73037	1.33408	1.33066	1.28131	1.16048
Cre02.g074400	4.53296	8.23033	6.91102	6.2959	6.52378	4.84151	5.33837	4.32682	5.31078	6.81496	5.49676	5.96065
Cre02.g074437	2.83368	3.24873	4.24017	3.78507	3.54456	2.77442	1.8441	2.54865	2.46684	3.13865	2.54052	1.5565
Cre02.g074474	0	0	0	0	0	0	0	0	0	0	0	0
Cre02.g074511	113.415	101.006	109.632	132.388	93.7531	83.2653	98.9365	81.6431	93.1049	87.0765	61.7569	77.9982
Cre02.g074550	12.5805	12.5297	15.1513	18.7891	7.06422	9.55447	15.0964	14.2475	15.6599	15.8374	15.5997	19.1151
Cre02.g074600	5.86134	6.41536	6.65726	6.33365	5.10084	5.17399	6.26537	6.32939	4.80785	6.18584	4.78064	6.49296
Cre02.g074626	0	0.116963	0.132407	0	0	0.212074	0.239975	0	0	0	0	0
Cre02.g074650	15.1664	8.62465	11.116	17.243	10.3022	14.195	10.8854	11.9071	12.76	12.7066	12.125	14.0846
Cre02.g074700	10.9419	11.9996	10.6775	11.4559	17.7585	13.6913	35.9829	28.3363	25.8333	25.9986	25.0805	27.6818
Cre02.g074720	0.398761	0.649177	0.475521	0.299545	0.218608	0.173249	0.0784036	0.138392	0.121214	0.161644	0.108784	0.204623
Cre02.g074737	5.54878	5.78215	4.09929	8.58829	9.49566	10.4378	7.01381	5.20773	5.25184	6.97287	7.76557	6.19557
Cre02.g074758	0.832829	0.375818	0.526253	0.872764	1.88569	1.9891	0.572798	0.606346	0.973873	1.27009	1.3745	1.18171
Cre02.g074800	3.58981	2.69122	4.0208	4.57814	9.85738	12.8833	2.39333	2.42465	3.53934	4.36827	7.05097	6.24283
Cre02.g074850	2.01188	3.8107	3.91093	2.64889	4.36303	4.25648	2.75171	2.1244	2.30436	1.75466	1.98797	2.46867
Cre02.g074900	11.7381	11.329	13.5975	9.62374	12.6238	8.67181	11.7415	12.9581	9.91895	9.48686	8.94175	8.56724
Cre02.g074950	6.73534	1.66516	1.61574	7.46485	2.42096	6.97993	3.50059	3.35231	2.74096	2.01371	1.78183	2.91788
Cre02.g074976	0	0	0	0	0	0	0	0	0	0	0	0
Cre02.g075000	18.9912	7.3917	6.18711	12.9088	8.99894	20.3951	34.1947	31.5363	27.2304	23.5679	23.791	28.7089
Cre02.g075050	14.242	17.7265	9.86057	21.9513	29.7	40.6967	33.9636	47.2401	44.3432	61.2254	41.4286	27.3496
Cre02.g075100	4.37468	6.64464	7.00592	5.70874	6.84281	5.37317	5.49012	5.05799	4.68528	6.76603	5.93277	8.24624
Cre02.g075150	29.0244	20.8087	23.4877	32.3932	28.6891	33.6461	21.2059	19.4089	23.8629	21.1246	24.8996	27.2406
Cre02.g075200	1.45678	1.66543	1.17834	0.673738	1.09642	0.566797	0.983225	1.0712	1.27776	1.05733	0.869691	0.535531
Cre02.g075250	8.64487	5.24019	5.93212	5.88099	4.7417	3.90923	4.59668	4.96375	4.11198	3.93674	3.69304	4.07436
Cre02.g075301	0.396797	0.597231	0.368777	0.319361	0.372978	0	0.613016	0.432931	0.229754	0.13791	0.103124	0.116356
Cre02.g075350	12.5628	2.42379	3.40469	24.0561	3.81331	21.5929	7.37768	8.6319	10.3283	8.87111	8.00919	9.02912
Cre02.g075400	17.5939	18.7937	13.2542	31.0075	9.99209	21.0896	25.6344	25.5225	28.1122	32.0785	28.8008	28.5202
Cre02.g075500	17.0132	16.606	15.8282	18.5097	13.9458	15.9562	8.72464	8.5163	6.71316	7.72564	6.99181	9.10804
Cre02.g075550	9.03906	4.60442	4.20104	4.98475	5.50784	6.42064	7.05301	7.52312	10.5406	10.3001	13.5764	15.6095
Cre02.g075600	1.38461	0.601418	0.791986	0.710254	1.68634	1.64874	1.37372	1.77003	2.05236	1.85965	2.34221	1.80248
Cre02.g075650	33.1847	14.9323	15.2388	26.0031	18.1172	24.589	18.1651	16.6393	19.6657	19.2463	25.3969	28.1824
Cre02.g075676	2.9121	0.606803	1.09908	0.713327	0.972654	1.10019	0.995952	0.704124	0.256627	0.411214	0.230617	0.389895
Cre02.g075700	1695.4	2453.41	3229.3	3078.78	3488.06	3141.92	3770.86	3815.46	3349.52	3816.98	3891.75	3276.8
Cre02.g075750	1.54485	2.33526	2.15895	0.877992	2.18355	1.30705	1.39875	1.72994	1.40048	1.8998	1.97077	1.32115
Cre02.g075800	8.29492	10.1789	13.2093	10.807	10.8584	7.9736	11.4678	11.1577	10.7165	11.7291	8.77053	9.47097
Cre02.g075850	14.3557	17.353	20.5648	13.524	22.5522	12.7193	14.6209	14.0809	15.8336	15.7993	16.8225	19.5143
Cre02.g075900	35.0838	41.8992	44.6258	38.228	34.4588	26.8802	27.6248	25.3791	28.0561	30.0096	27.0475	28.122
Cre02.g075950	1.56314	1.82684	1.71605	1.54402	2.14726	1.59641	1.07763	1.28161	1.37808	0.945869	1.40226	0.937488
Cre02.g075994	0	0.0834669	0	0	0	0	0	0	0	0	0	0
Cre02.g076000	4.45959	3.23977	3.91762	2.77963	3.24568	2.47205	4.23299	5.41691	3.35006	3.98946	4.47473	3.6299
Cre02.g076050	2.85639	3.32157	3.4505	3.10358	3.75826	2.44656	4.45283	4.2486	4.05195	4.00303	4.15599	5.31857
Cre02.g076100	1.62338	2.02375	1.26573	0.866348	1.77941	0.903201	1.5614	1.75826	1.43181	1.2587	1.45427	0.922875
Cre02.g076150	11.3504	7.95521	7.38842	6.92214	5.64454	6.3549	7.30463	7.45067	5.42425	5.95185	4.78745	3.48257
Cre02.g076200	4.21963	3.02197	3.25895	2.41786	2.69513	2.45402	3.20088	3.95357	3.98921	3.91775	5.34565	3.59728
Cre02.g076250	605.902	471.28	760.181	690.813	881.948	679.85	1658.47	1841.74	1515.09	1772.82	1627.23	1299.77
Cre02.g076300	29.5143	21.419	44.3078	67.7358	128.087	112.088	48.8635	77.3101	79.6187	121.878	158.951	127.61
Cre02.g076350	155.301	100.961	135.226	184.88	132.23	160.793	141.165	149.175	157.967	162.856	185.849	196.878
Cre02.g076400	18.161	17.075	17.8331	19.5354	15.0092	13.3837	17.7437	15.7378	18.1716	14.3697	13.3964	15.1019
Cre02.g076433	0	0.113019	0	0	0.1294	0	0	0	0	0	0	0
Cre02.g076466	27.3416	41.6915	41.4798	23.5435	33.2123	29.1916	28.568	19.4108	14.5359	12.4299	10.1497	16.988
Cre02.g076500	11.1554	9.1828	10.0064	7.41198	6.36547	8.19117	5.8681	6.29331	5.78375	7.37713	7.11782	7.96712
Cre02.g076550	2.6793	1.93901	1.87224	2.57173	4.57068	4.55281	3.10238	4.96097	4.70585	4.20101	5.84939	5.13306
Cre02.g076600	5.19278	7.92887	5.80788	7.84724	8.72207	7.12082	14.7578	16.5694	11.8396	15.0745	14.5455	14.1572
Cre02.g076625	12.1334	5.73866	6.49641	5.8702	7.1788	4.69298	8.00057	13.3255	9.18309	10.7961	9.11561	7.93455
Cre02.g076650	2.8725	4.09242	5.2718	3.66548	5.25107	5.76006	5.06894	4.29692	4.32884	2.80818	3.95396	4.68693
Cre02.g076663	0	0	0.274745	0.237436	0.277875	0.219724	0.497394	0.35233	0.512655	0.205764	0	0.259626
Cre02.g076700	2.99156	3.08919	2.95663	2.47856	2.82955	1.80944	3.97888	4.88494	3.23917	3.73247	3.73317	2.19727
Cre02.g076750	8.81473	8.37341	9.23806	8.06825	11.2932	7.78818	8.52063	8.07696	12.8353	11.9578	13.0753	16.2696
Cre02.g076800	8.4113	9.86506	10.9815	14.9365	11.6086	14.5184	19.2952	22.6851	22.4383	23.9444	21.7562	25.6047
Cre02.g076850	4.09029	8.73532	9.46923	10.1727	7.63745	7.49266	4.3473	4.6052	6.27296	7.12711	6.53601	6.97771
Cre02.g076900	59.4117	56.356	61.7641	76.6757	55.0161	61.4246	64.5665	68.791	56.552	64.5905	60.7706	54.2901
Cre02.g076950	19.4273	6.55621	7.91564	15.979	8.77902	13.7271	5.02725	5.43435	4.97305	3.83465	3.7935	2.80506
Cre02.g076987	3.09812	0.532516	1.1626	4.99767	1.1323	6.97178	1.75715	1.37848	1.28787	1.38468	1.37252	2.16048
Cre02.g077024	0.316949	0.186753	0.158559	0.274718	0.0801827	0.233038	0.0239677	0.0507552	0.0494061	0	0.0443293	0.0750628
Cre02.g077061	1.63924	3.02807	2.85659	1.37431	2.1187	1.37353	2.01448	2.47962	2.43223	2.46892	2.87575	3.66525
Cre02.g077100	61.6852	54.3684	59.5444	74.9944	61.0515	66.2253	71.8296	63.6002	66.2046	72.0051	71.9427	80.5455
Cre02.g077150	7.0392	9.66004	10.7078	6.80701	9.67765	7.25778	10.7937	10.1023	11.6039	13.8444	13.6172	13.9637
Cre02.g077200	6.3794	6.93812	6.17119	4.29026	4.53927	5.01894	6.01785	4.731	5.15418	3.2176	4.78583	4.42416
